business_name,phone,address,website,rating,review_count,place_id,query_source,date_pulled
Caliber Collision,(404) 377-6047,2995 East Ponce de Leon Avenue Decatur GA 30030,https://www.caliber.com/find-a-location/decatur,,,osm:node:11298824498,osm overpass car_repair in Atlanta,2026-09-14
Tire Deals,(770) 422-4582,850 Sandy Plains Road Northeast Atlanta,https://www.tiredealsinc.com/,,,osm:node:11685083312,osm overpass car_repair in Atlanta,2026-09-14
Speedy Transmissions by CS,(770) 422-0919,850 Sandy Plains Road Northeast Atlanta,,,,osm:node:11685083313,osm overpass car_repair in Atlanta,2026-09-14
EZ Auto Spa,(762) 227-1677,3492 Satellite Boulevard Duluth GA 30096,https://ezautospa.com/locations/ez-auto-duluth/,,,osm:node:11818014389,osm overpass car_repair in Atlanta,2026-09-14
Mavis Discount Tire,(770) 520-4178,840 Eagles Landing Parkway Stockbridge GA 30281,,,,osm:node:12219356442,osm overpass car_repair in Atlanta,2026-09-14
Atlanta Luxury Window Tinting,(678) 245-0748,157 North Avenue Northeast Atlanta 30308,https://www.atlantaluxurywindowtinting.com/,,,osm:node:12401065991,osm overpass car_repair in Atlanta,2026-09-14
Auto Glass Atlanta LLC,(678) 809-3466,3535 Peachtree Road Northeast Atlanta GA 30326,,,,osm:node:12603693716,osm overpass car_repair in Atlanta,2026-09-14
Syncro Car Care,(706) 973-3939,850 Mountain Industrial Drive Northwest Atlanta,https://syncrocarcare.com/,,,osm:node:13387422567,osm overpass car_repair in Atlanta,2026-09-14
Dalton Automotive,(770) 427-0996,1225 Hayes Industrial Drive Northeast Atlanta,https://dalton-auto.com/,,,osm:node:13418663811,osm overpass car_repair in Atlanta,2026-09-14
Mavis Tires & Brakes,(470) 508-9345,1689 Howell Mill Road Northwest Atlanta,https://www.mavis.com/locations/atlanta-howell-mill-dr-ga?stnum=1008,,,osm:node:13418723616,osm overpass car_repair in Atlanta,2026-09-14
Pep Boys,(404) 367-0101,1685 Howell Mill Road Northwest Atlanta,https://www.pepboys.com/stores/ga/atlanta/1685-howell-mill-road-nw,,,osm:node:13418723617,osm overpass car_repair in Atlanta,2026-09-14
German Auto Repair,(770) 579-1613,1540 Roswell Road Atlanta,https://www.germanrepairauto.com/,,,osm:node:13439748635,osm overpass car_repair in Atlanta,2026-09-14
Rapid Rotation,(770) 977-9779,1580 Roswell Road Atlanta,,,,osm:node:13439748636,osm overpass car_repair in Atlanta,2026-09-14
G & S Auto & Muffler,(770) 973-8335,1580 Roswell Road Atlanta,https://gsautomuffler.com/,,,osm:node:13439748637,osm overpass car_repair in Atlanta,2026-09-14
Benz And Beamer Auto Solutions,(678) 560-9870,1288 Roswell Road Atlanta,http://www.benzandbeamerautorepair.com/,,,osm:node:13457124282,osm overpass car_repair in Atlanta,2026-09-14
Cadillac Care By Randy's Automotive,(770) 218-2123,640 Merritt Road Northeast Atlanta,,,,osm:node:13457124283,osm overpass car_repair in Atlanta,2026-09-14
TintFellas,(770) 820-6200,337 Cobb Parkway South Marietta GA 30062,https://www.tintfellasatl.com/,,,osm:node:13471410666,osm overpass car_repair in Atlanta,2026-09-14
"Heavy Tires, Inc",(404) 337-3294,1455 Canton Road Northeast Atlanta,https://truckheavytires.com/,,,osm:node:13480690519,osm overpass car_repair in Atlanta,2026-09-14
Six Star Subaru Service,(404) 377-7874,210 Laredo Drive Atlanta 30030,https://sixstarsvc.com/,,,osm:node:13555702201,osm overpass car_repair in Atlanta,2026-09-14
American Eagle Towing and Transportation,(404) 409-1795,1818 Austell Road Southwest Marietta GA 30008,,,,osm:node:13646209301,osm overpass car_repair in Atlanta,2026-09-14
TRUE Automotive,(770) 428-2520,1280 Powder Springs Road Atlanta,https://www.trueautomotive.com/georgia-locations/marietta,,,osm:node:13678993676,osm overpass car_repair in Atlanta,2026-09-14
Aiken Marietta Auto Detailing,(678) 814-5191,518 Atlanta Street Southeast Marietta GA 30060-2286,,,,osm:node:13711087070,osm overpass car_repair in Atlanta,2026-09-14
Ol Skool Auto,(678) 365-8146,271 Atlanta Street Southeast Atlanta,,,,osm:node:14133480051,osm overpass car_repair in Atlanta,2026-09-14
Crash Champions,(770) 580-8517,Atlanta,https://crashchampions.com/locations/crash-champions-tucker,,,osm:way:41385696,osm overpass car_repair in Atlanta,2026-09-14
Scott Auto Repair,(404) 377-3600,Atlanta,,,,osm:way:51279582,osm overpass car_repair in Atlanta,2026-09-14
Mavis Tires & Brakes,(470) 289-5369,Atlanta,,,,osm:way:51313904,osm overpass car_repair in Atlanta,2026-09-14
Honest-1 Auto Care,(770) 809-6253,1391 East Cobb Drive Atlanta,https://www.honest1eastcobb.com/,,,osm:way:106469439,osm overpass car_repair in Atlanta,2026-09-14
AAA East Cobb Service Center,(770) 565-5700,1197 Johnson Ferry Road Northeast Marietta GA 30068,https://autoclubsouth.aaa.com/Branches/Branch.aspx?branchid=053,,,osm:way:109023751,osm overpass car_repair in Atlanta,2026-09-14
Express Oil Change & Tire Engineers,(404) 851-0040,5811 Roswell Road Sandy Springs GA 30328,https://www.expressoil.com/stores/sandy-springs/ga/1326/,,,osm:way:264199563,osm overpass car_repair in Atlanta,2026-09-14
24 Hr Tire Shop/Roadside Assistance,(678) 403-8005,1075 Windy Hill Road Southeast Smyrna GA 30080,https://www.24hoursroadassistance.com/,,,osm:way:264237834,osm overpass car_repair in Atlanta,2026-09-14
Enzo's Automotive Service,(770) 956-0207,2007 Airport Industrial Park Drive Southeast Marietta GA 30060,http://enzosautomotive.com,,,osm:way:264238783,osm overpass car_repair in Atlanta,2026-09-14
Midas,(770) 952-0151,1764 Cobb Parkway South Marietta GA 30060,https://www.midas.com/atlanta/store.aspx?shopnum=3293&dmanum=52,,,osm:way:264240282,osm overpass car_repair in Atlanta,2026-09-14
Caliber Collision,(770) 956-1134,1770 Cobb Parkway South Atlanta,https://www.caliber.com/find-a-location/marietta-cobb-parkway,,,osm:way:264240283,osm overpass car_repair in Atlanta,2026-09-14
ABRA Auto Body & Glass,(770) 956-1134,1770 Cobb Parkway South Marietta GA 30060,https://www.abraauto.com/abra-auto-location/auto-body-and-glass-repair-shop-marietta-cobb-parkway-ga/,,,osm:way:264240294,osm overpass car_repair in Atlanta,2026-09-14
Cobb Parkway Tires,(770) 612-3360,1740 Cobb Parkway South Atlanta,,,,osm:way:264241448,osm overpass car_repair in Atlanta,2026-09-14
AAMCO Transmission,(678) 383-4715,1702 Cobb Parkway South Marietta GA 30060,https://www.aamcomarietta-cobbparkway.com/,,,osm:way:264241451,osm overpass car_repair in Atlanta,2026-09-14
B S Tires,(770) 438-8288,2165 Windy Hill Road Southeast Atlanta,,,,osm:way:264243893,osm overpass car_repair in Atlanta,2026-09-14
Pep Boys,(404) 256-4195,224 Hammond Drive Northeast Sandy Springs 30328,https://www.pepboys.com/,,,osm:way:264250521,osm overpass car_repair in Atlanta,2026-09-14
Ed Voyles Collision Center,(770) 933-5771,2360 Windy Hill Road Southeast Atlanta,https://edvoylescollisioncenter.com/ed-voyles-hyundai-collision-center/,,,osm:way:264847518,osm overpass car_repair in Atlanta,2026-09-14
Pep Boys,(770) 953-1003,2653 Cobb Parkway Smyrna GA 30080,https://www.pepboys.com/stores/ga/smyrna/2653-cobb-pkwy-se,,,osm:way:264851387,osm overpass car_repair in Atlanta,2026-09-14
Cobb Galleria Automotive,(770) 438-1916,2781 Cumberland Boulevard Southeast Smyrna GA 30080,https://cobbgalleriaauto.com/,,,osm:way:264851786,osm overpass car_repair in Atlanta,2026-09-14
Express Oil Change & Tire Engineers,(404) 351-4776,1760 Howell Mill Road Northwest Atlanta GA 30318,https://www.expressoil.com/stores/atlanta/ga/0522/,,,osm:way:269238355,osm overpass car_repair in Atlanta,2026-09-14
DW Campbell of Atlanta Tire and Service Center,(404) 352-0001,1921 Howell Mill Road Northwest Atlanta 30318,https://www.dwctireandservice.com/,,,osm:way:269238368,osm overpass car_repair in Atlanta,2026-09-14
Gerber Collision & Glass,(404) 892-6919,589 Willow Street Northeast Atlanta 30308,https://www.gerbercollision.com/locations/atlanta-midtown-ga,,,osm:way:269998884,osm overpass car_repair in Atlanta,2026-09-14
Firestone,(770) 325-9696,2075 Roswell Road Marietta GA 30062,https://local.firestonecompleteautocare.com/georgia/marietta/2075-roswell-rd/,,,osm:way:277831255,osm overpass car_repair in Atlanta,2026-09-14
Take 5 Oil Change,(770) 615-2804,49 Cobb Parkway North Marietta GA 30062,https://take5.com,,,osm:way:279018671,osm overpass car_repair in Atlanta,2026-09-14
Meggamaxxx,(678) 355-9300,80 Cobb Parkway North Atlanta,https://www.meggamaxx.com/,,,osm:way:279018673,osm overpass car_repair in Atlanta,2026-09-14
Christian Brothers Automotive,(770) 738-8996,2739 Delk Road Southeast Marietta GA 30067,https://www.cbac.com/east-cobb/,,,osm:way:284051610,osm overpass car_repair in Atlanta,2026-09-14
D.W. Campbell Tire & Service,(770) 405-1955,1291 Powers Ferry Road Southeast Atlanta,https://www.dwcampbelltire.com/,,,osm:way:284264738,osm overpass car_repair in Atlanta,2026-09-14
Wilbur's Auto Performance,(770) 422-1691,1139 Sandtown Road Southwest Marietta GA 30008,,,,osm:way:286822522,osm overpass car_repair in Atlanta,2026-09-14
Autocool Atlanta,(770) 433-2665,1680 spring rd se smyrna ga 30080,https://www.autocoolatlanta.com/,,,osm:way:286835234,osm overpass car_repair in Atlanta,2026-09-14
Jiffy Lube Multicare,(770) 953-8298,2550 Delk Road Southeast Marietta GA 30067,https://www.jiffylube.com/locations/ga/marietta/2127,,,osm:way:287205267,osm overpass car_repair in Atlanta,2026-09-14
Franklin Auto Repair,(678) 354-2515,890 Franklin Gateway Southeast Atlanta,,,,osm:way:288252970,osm overpass car_repair in Atlanta,2026-09-14
Anthem Automotive,(404) 793-7503,2163 Piedmont Road Northeast Atlanta GA 30324,www.ANTHEMAUTO.com,,,osm:way:292390582,osm overpass car_repair in Atlanta,2026-09-14
Grease Monkey,(770) 528-6897,1014 Whitlock Avenue Southwest Marietta GA 30064,https://www.greasemonkey.com/locations/ga/marietta/1014-whitlock-avenue,,,osm:way:292470845,osm overpass car_repair in Atlanta,2026-09-14
Pep Boys Auto,(770) 428-5524,1008 Whitlock Avenue Southwest Marietta GA 30064,https://www.pepboys.com/stores/ga/marietta/1008-whitlock-ave,,,osm:way:292470847,osm overpass car_repair in Atlanta,2026-09-14
Take 5 Oil Change,(404) 692-6527,5 Whitlock Place Southwest Marietta GA 30064,take5.com,,,osm:way:292986179,osm overpass car_repair in Atlanta,2026-09-14
Koru Works,(678) 290-8851,436 Roswell Street Southeast Marietta GA 30060,http://www.koruworks.com/,,,osm:way:294277611,osm overpass car_repair in Atlanta,2026-09-14
Viks Auto Care,(770) 575-9721,556 Roswell Street Southeast Marietta GA 30060,https://www.viksautocare.com/,,,osm:way:295295207,osm overpass car_repair in Atlanta,2026-09-14
Massey Automotove,(770) 692-4149,2250 Lower Roswell Road Southeast Atlanta,https://masseyautomotive.com/,,,osm:way:296049654,osm overpass car_repair in Atlanta,2026-09-14
Marietta Tire & Wheel,(770) 437-9339,1170 Milford Church Road Southwest Marietta GA,,,,osm:way:310883273,osm overpass car_repair in Atlanta,2026-09-14
Firestone,(770) 285-7924,5578 Peachtree Industrial Boulevard Chamblee GA 30341,,,,osm:way:325557503,osm overpass car_repair in Atlanta,2026-09-14
Collision Pro Fix,(770) 755-0042,1460 Roswell Road Atlanta,https://www.collisionprofix.com/,,,osm:way:326384012,osm overpass car_repair in Atlanta,2026-09-14
Tommy's Tires,(678) 401-5962,630 Whitlock Avenue Southwest Marietta GA 30064,,,,osm:way:331454815,osm overpass car_repair in Atlanta,2026-09-14
Discount Tire,(678) 505-4109,2717 Spring Road Southeast Smyrna GA 30080,http://stores.discounttire.com/ga/smyrna/gaa-30/,,,osm:way:333326927,osm overpass car_repair in Atlanta,2026-09-14
Central Link Complete Auto Repair,(770) 425-3939,598 Powder Springs Street Southwest Marietta GA 30064,http://www.centrallinkautorepairs.com/,,,osm:way:334743785,osm overpass car_repair in Atlanta,2026-09-14
McCullough NAPA Auto Care,(404) 252-3014,5810 Roswell Road Atlanta GA 30328,https://www.napacarcare.com/,,,osm:way:335026888,osm overpass car_repair in Atlanta,2026-09-14
Jiffy Lube,(770) 594-1988,2965 A Holcomb Bridge Road Alpharetta GA 30022,https://www.jiffylube.com/locations/ga/alpharetta/1060,,,osm:way:352451647,osm overpass car_repair in Atlanta,2026-09-14
Rocco's European Car Garage,(229) 475-1266,2245 Roswell Road Marietta GA 30062,https://roccoseuropeangarage.com/north-marietta/,,,osm:way:427553483,osm overpass car_repair in Atlanta,2026-09-14
Mavis Brakes & Tires,(470) 508-9048,2195 Cobb Parkway South Atlanta,https://www.mavis.com/locations/marietta-cobb-pkwy-ga?stnum=1028,,,osm:way:476736826,osm overpass car_repair in Atlanta,2026-09-14
Jett AutoCare,(678) 273-2504,115 South Fairground Street Southeast Marietta GA 30060,https://www.jettautocare.com/,,,osm:way:674163152,osm overpass car_repair in Atlanta,2026-09-14
Decatur Pro Auto Repair,(770) 908-8223,1604 Lawrenceville Highway Decatur GA 30033,,,,osm:way:901821512,osm overpass car_repair in Atlanta,2026-09-14
Arnold's Automotive,(770) 578-8447,64 Shawnee Trail Southeast Atlanta,https://www.arnoldsautomotiverepair.com/,,,osm:way:932982180,osm overpass car_repair in Atlanta,2026-09-14
Lowery's Auto Quick Fix LLC,(678) 201-7375,1768 Scott Circle Southeast Marietta GA 30067,https://lowerysautoquickfix.com,,,osm:way:933015023,osm overpass car_repair in Atlanta,2026-09-14
Steve's Automotive Center,(770) 973-4678,24 Hamby Road Southeast Atlanta 30067,https://stevesautomotive.net/,,,osm:way:933015050,osm overpass car_repair in Atlanta,2026-09-14
Malone's Automotive,(770) 485-1215,6 Hamby Road Southeast Atlanta,https://www.maloneseuro.com/,,,osm:way:933015051,osm overpass car_repair in Atlanta,2026-09-14
Max Auto Repair,(404) 757-9703,1784 Lower Roswell Road Southeast Atlanta,https://maxautorepairllc.com/,,,osm:way:933015052,osm overpass car_repair in Atlanta,2026-09-14
Professional Automotive Repair,(770) 509-7900,1770 Lower Roswell Road Southeast Atlanta,https://www.professionalautorepair.com/,,,osm:way:933015599,osm overpass car_repair in Atlanta,2026-09-14
Eiffel's Place,(770) 509-8883,1791 Roswell Road Atlanta 30062,http://eiffelsplace.com,,,osm:way:933017039,osm overpass car_repair in Atlanta,2026-09-14
Ray's Tire Center,(404) 361-0980,4328 Jonesboro Road Forest Park GA 30297,,,,osm:way:968836637,osm overpass car_repair in Atlanta,2026-09-14
Apex Auto Solutions,(404) 634-3937,3756 Lawrenceville Highway Tucker GA 30084,,,,osm:way:972518470,osm overpass car_repair in Atlanta,2026-09-14
Bowes Automotive Repair,(770) 794-6044,1941 Canton Road Northeast Atlanta,http://www.boweseuropeanandimport.com/,,,osm:way:982208522,osm overpass car_repair in Atlanta,2026-09-14
Strickland Brothers 10 Minute Oil Change,(770) 485-9513,2063 Roswell Road Atlanta,https://sboilchange.com/locations/706-strickland-brothers-10-minute-oil-change/,,,osm:way:992818537,osm overpass car_repair in Atlanta,2026-09-14
JDS Brazuka Auto,(770) 428-2300,399 Wallace Road Northeast Atlanta,,,,osm:way:992821323,osm overpass car_repair in Atlanta,2026-09-14
Chloes Auto Repair and Tire Kennesaw,(770) 428-8233,6422 Stilesboro Road Kennesaw GA 30152,,,,osm:way:992845570,osm overpass car_repair in Atlanta,2026-09-14
Classic Collision,(678) 391-6480,1680 Old 41 Highway Northwest Atlanta,https://classiccollision.com/locations/classic-collision-kennesaw/,,,osm:way:992846993,osm overpass car_repair in Atlanta,2026-09-14
CS Auto Repair,(770) 424-0282,1713 Canton Road Northeast Atlanta,,,,osm:way:992847660,osm overpass car_repair in Atlanta,2026-09-14
Discount Tire,(470) 689-6985,1206 Ernest W. Barrett Parkway Northwest Kennesaw GA,https://www.discounttire.com/store/ga/kennesaw/s/2225,,,osm:way:993166594,osm overpass car_repair in Atlanta,2026-09-14
Cooper Lake Automotive,(844) 940-0391,4739 South Cobb Drive Smyrna GA 30080,https://cooperlakeautomotive.com/,,,osm:way:1003919063,osm overpass car_repair in Atlanta,2026-09-14
Blue Ridge Automotive,(770) 426-4220,665 Whitlock Avenue Southwest Atlanta,https://blueridgeauto.co/,,,osm:way:1010571299,osm overpass car_repair in Atlanta,2026-09-14
Express Oil Change & Tire Engineers,(770) 801-1555,3535 Austell Road Southwest Marietta GA 30008,https://www.expressoil.com/stores/marietta/ga/0534/,,,osm:way:1010581722,osm overpass car_repair in Atlanta,2026-09-14
Express Oil Change & Tire Engineers,(770) 944-7696,650 Thornton Road Lithia Springs GA 30122,https://www.expressoil.com/stores/lithia-springs/ga/1541/,,,osm:way:1010685776,osm overpass car_repair in Atlanta,2026-09-14
All Pro Transmission Exchange,(770) 434-5579,3470 Lake Drive Southeast Smyrna GA 30082,https://www.allprotransmission.com/,,,osm:way:1022020110,osm overpass car_repair in Atlanta,2026-09-14
Atlanta Pneus Tire Repair,(470) 435-2216,1798 Lower Roswell Road Southeast Atlanta,https://atlantatires.us/,,,osm:way:1174904597,osm overpass car_repair in Atlanta,2026-09-14
Take 5 Oil Change,(240) 650-7726,1305 Powers Ferry Road Southeast Marietta GA 30067,https://www.take5.com/locations/oil-change/georgia/marietta/31081/,,,osm:way:1323449949,osm overpass car_repair in Atlanta,2026-09-14
Valvoline Instant Oil Change,(470) 203-9949,4249 Roswell Road Marietta GA 30062,,,,osm:way:1368179487,osm overpass car_repair in Atlanta,2026-09-14
Butler Tire & Wheels,(770) 973-8622,106 Powers Ferry Road Southeast Marietta GA 30067,https://www.butlertire.com/contact/marietta,,,osm:way:1473501742,osm overpass car_repair in Atlanta,2026-09-14
Car Spa,(770) 407-7876,2330 Cobb Parkway South Marietta GA 30067,https://carspa.net/locations/marietta-ga-car-wash/,,,osm:way:1482007026,osm overpass car_repair in Atlanta,2026-09-14
Atlanta Autoplex,(770) 428-1784,66 North Fairground Street Northeast Atlanta,,,,osm:way:1557487995,osm overpass car_repair in Atlanta,2026-09-14
